Kode PTN,Nama PTN,Kode Prodi,Nama Prodi,Tahun,Peminat,Daya Tampung
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611067,HUKUM,2021,3542,116(3.27%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611067,HUKUM,2022,3096,100(3.23%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611067,HUKUM,2023,3014,99(3.28%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611067,HUKUM,2024,3584,96(2.68%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611068,ANTROPOLOGI BUDAYA,2020,481,23(4.78%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611068,ANTROPOLOGI BUDAYA,2021,535,28(5.23%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611068,ANTROPOLOGI BUDAYA,2022,433,30(6.93%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611068,ANTROPOLOGI BUDAYA,2023,444,30(6.76%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611068,ANTROPOLOGI BUDAYA,2024,451,30(6.65%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611069,ARKEOLOGI,2020,365,16(4.38%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611069,ARKEOLOGI,2021,356,14(3.93%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611069,ARKEOLOGI,2022,328,18(5.49%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611069,ARKEOLOGI,2023,305,22(7.21%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611069,ARKEOLOGI,2024,353,20(5.67%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611070,SEJARAH,2020,252,14(5.56%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611070,SEJARAH,2021,278,16(5.76%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611070,SEJARAH,2022,298,19(6.38%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611070,SEJARAH,2023,201,16(7.96%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611070,SEJARAH,2024,248,15(6.05%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611071,SASTRA ARAB,2020,521,20(3.84%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611071,SASTRA ARAB,2021,395,20(5.06%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611071,SASTRA ARAB,2022,435,23(5.29%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611071,SASTRA ARAB,2023,448,21(4.69%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611071,SASTRA ARAB,2024,429,21(4.90%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611072,BAHASA DAN SASTRA INDONESIA,2020,404,18(4.46%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611072,BAHASA DAN SASTRA INDONESIA,2021,441,27(6.12%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611072,BAHASA DAN SASTRA INDONESIA,2022,396,30(7.58%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611072,BAHASA DAN SASTRA INDONESIA,2023,413,29(7.02%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611072,BAHASA DAN SASTRA INDONESIA,2024,448,30(6.70%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611073,SASTRA INGGRIS,2020,930,20(2.15%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611073,SASTRA INGGRIS,2021,833,20(2.40%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611073,SASTRA INGGRIS,2022,819,21(2.56%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611073,SASTRA INGGRIS,2023,704,20(2.84%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611073,SASTRA INGGRIS,2024,708,20(2.82%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611074,"BAHASA, SASTRA, DAN BUDAYA JAWA",2020,213,12(5.63%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611074,"BAHASA, SASTRA, DAN BUDAYA JAWA",2021,143,13(9.09%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611074,"BAHASA, SASTRA, DAN BUDAYA JAWA",2022,167,14(8.38%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611074,"BAHASA, SASTRA, DAN BUDAYA JAWA",2023,182,14(7.69%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611074,"BAHASA, SASTRA, DAN BUDAYA JAWA",2024,190,14(7.37%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611075,BAHASA DAN SASTRA PRANCIS,2020,216,11(5.09%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611075,BAHASA DAN SASTRA PRANCIS,2021,148,11(7.43%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611075,BAHASA DAN SASTRA PRANCIS,2022,215,14(6.51%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611075,BAHASA DAN SASTRA PRANCIS,2023,164,14(8.54%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611075,BAHASA DAN SASTRA PRANCIS,2024,134,14(10.45%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611076,BAHASA DAN KEBUDAYAAN JEPANG,2020,316,11(3.48%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611076,BAHASA DAN KEBUDAYAAN JEPANG,2021,450,11(2.44%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611076,BAHASA DAN KEBUDAYAAN JEPANG,2022,473,14(2.96%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611076,BAHASA DAN KEBUDAYAAN JEPANG,2023,403,14(3.47%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611076,BAHASA DAN KEBUDAYAAN JEPANG,2024,393,18(4.58%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611077,BAHASA DAN KEBUDAYAAN KOREA,2020,807,16(1.98%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611077,BAHASA DAN KEBUDAYAAN KOREA,2021,1054,16(1.52%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611077,BAHASA DAN KEBUDAYAAN KOREA,2022,845,20(2.37%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611077,BAHASA DAN KEBUDAYAAN KOREA,2023,567,20(3.53%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611077,BAHASA DAN KEBUDAYAAN KOREA,2024,586,20(3.41%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611078,MANAJEMEN DAN KEBIJAKAN PUBLIK,2020,1270,27(2.13%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611078,MANAJEMEN DAN KEBIJAKAN PUBLIK,2021,826,27(3.27%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611078,MANAJEMEN DAN KEBIJAKAN PUBLIK,2022,840,23(2.74%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611078,MANAJEMEN DAN KEBIJAKAN PUBLIK,2023,740,24(3.24%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611078,MANAJEMEN DAN KEBIJAKAN PUBLIK,2024,1075,24(2.23%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611079,ILMU HUBUNGAN INTERNASIONAL,2020,1904,28(1.47%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611079,ILMU HUBUNGAN INTERNASIONAL,2021,1829,28(1.53%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611079,ILMU HUBUNGAN INTERNASIONAL,2022,1459,24(1.64%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611079,ILMU HUBUNGAN INTERNASIONAL,2023,1418,24(1.69%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611079,ILMU HUBUNGAN INTERNASIONAL,2024,1482,24(1.62%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611080,POLITIK DAN PEMERINTAHAN,2020,1096,28(2.55%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611080,POLITIK DAN PEMERINTAHAN,2021,638,27(4.23%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611080,POLITIK DAN PEMERINTAHAN,2022,639,23(3.60%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611080,POLITIK DAN PEMERINTAHAN,2023,620,24(3.87%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611080,POLITIK DAN PEMERINTAHAN,2024,659,24(3.64%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611081,PEMBANGUNAN SOSIAL DAN KESEJAHTERAAN,2020,1005,27(2.69%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611081,PEMBANGUNAN SOSIAL DAN KESEJAHTERAAN,2021,782,27(3.45%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611081,PEMBANGUNAN SOSIAL DAN KESEJAHTERAAN,2022,625,23(3.68%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611081,PEMBANGUNAN SOSIAL DAN KESEJAHTERAAN,2023,568,24(4.23%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611081,PEMBANGUNAN SOSIAL DAN KESEJAHTERAAN,2024,889,24(2.70%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611082,ILMU KOMUNIKASI,2020,2205,27(1.22%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611082,ILMU KOMUNIKASI,2021,1869,27(1.44%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611082,ILMU KOMUNIKASI,2022,1804,23(1.27%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611082,ILMU KOMUNIKASI,2023,1622,24(1.48%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611082,ILMU KOMUNIKASI,2024,1614,24(1.49%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611083,SOSIOLOGI,2020,746,27(3.62%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611083,SOSIOLOGI,2021,661,27(4.08%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611083,SOSIOLOGI,2022,612,23(3.76%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611083,SOSIOLOGI,2023,359,24(6.69%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611083,SOSIOLOGI,2024,420,25(5.95%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611084,PSIKOLOGI,2020,3655,79(2.16%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611084,PSIKOLOGI,2021,4202,79(1.88%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611084,PSIKOLOGI,2022,3710,69(1.86%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611084,PSIKOLOGI,2023,3837,68(1.77%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611084,PSIKOLOGI,2024,4022,68(1.69%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611085,PARIWISATA,2020,927,16(1.73%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611085,PARIWISATA,2021,932,16(1.72%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611085,PARIWISATA,2022,902,20(2.22%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611085,PARIWISATA,2023,808,20(2.48%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611085,PARIWISATA,2024,874,21(2.40%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611116,TEKNIK SUMBER DAYA AIR,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611116,TEKNIK SUMBER DAYA AIR,2021,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611116,TEKNIK SUMBER DAYA AIR,2022,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611116,TEKNIK SUMBER DAYA AIR,2023,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13611116,TEKNIK SUMBER DAYA AIR,2024,353,20(5.67%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612048,MANAJEMEN INFORMASI KESEHATAN,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612048,MANAJEMEN INFORMASI KESEHATAN,2021,611,11(1.80%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612048,MANAJEMEN INFORMASI KESEHATAN,2022,636,18(2.83%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612048,MANAJEMEN INFORMASI KESEHATAN,2023,649,18(2.77%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612048,MANAJEMEN INFORMASI KESEHATAN,2024,3808,36(0.95%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612049,TEKNOLOGI REKAYASA PERANGKAT LUNAK,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612049,TEKNOLOGI REKAYASA PERANGKAT LUNAK,2021,296,17(5.74%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612049,TEKNOLOGI REKAYASA PERANGKAT LUNAK,2022,422,29(6.87%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612049,TEKNOLOGI REKAYASA PERANGKAT LUNAK,2023,551,29(5.26%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612049,TEKNOLOGI REKAYASA PERANGKAT LUNAK,2024,2167,29(1.34%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612050,TEKNOLOGI REKAYASA ELEKTRO,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612050,TEKNOLOGI REKAYASA ELEKTRO,2021,139,17(12.23%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612050,TEKNOLOGI REKAYASA ELEKTRO,2022,188,22(11.70%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612050,TEKNOLOGI REKAYASA ELEKTRO,2023,179,22(12.29%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612050,TEKNOLOGI REKAYASA ELEKTRO,2024,1109,22(1.98%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612051,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612051,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,2021,70,18(25.71%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612051,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,2022,137,15(10.95%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612051,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,2023,156,23(14.74%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612051,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,2024,529,22(4.16%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612052,TEKNOLOGI REKAYASA INTERNET,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612052,TEKNOLOGI REKAYASA INTERNET,2021,156,18(11.54%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612052,TEKNOLOGI REKAYASA INTERNET,2022,282,29(10.28%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612052,TEKNOLOGI REKAYASA INTERNET,2023,318,29(9.12%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612052,TEKNOLOGI REKAYASA INTERNET,2024,1075,29(2.70%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612053,TEKNIK PENGELOLAAN DAN PEMELIHARAAN INFRASTRUKTUR SIPIL,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612053,TEKNIK PENGELOLAAN DAN PEMELIHARAAN INFRASTRUKTUR SIPIL,2021,219,21(9.59%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612053,TEKNIK PENGELOLAAN DAN PEMELIHARAAN INFRASTRUKTUR SIPIL,2022,199,18(9.05%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612053,TEKNIK PENGELOLAAN DAN PEMELIHARAAN INFRASTRUKTUR SIPIL,2023,250,19(7.60%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612053,TEKNIK PENGELOLAAN DAN PEMELIHARAAN INFRASTRUKTUR SIPIL,2024,1571,20(1.27%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612054,TEKNOLOGI REKAYASA MESIN,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612054,TEKNOLOGI REKAYASA MESIN,2021,177,21(11.86%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612054,TEKNOLOGI REKAYASA MESIN,2022,143,18(12.59%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612054,TEKNOLOGI REKAYASA MESIN,2023,167,20(11.98%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612054,TEKNOLOGI REKAYASA MESIN,2024,929,18(1.94%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612055,TEKNIK PENGELOLAAN DAN PERAWATAN ALAT BERAT,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612055,TEKNIK PENGELOLAAN DAN PERAWATAN ALAT BERAT,2021,131,21(16.03%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612055,TEKNIK PENGELOLAAN DAN PERAWATAN ALAT BERAT,2022,153,18(11.76%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612055,TEKNIK PENGELOLAAN DAN PERAWATAN ALAT BERAT,2023,205,20(9.76%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612055,TEKNIK PENGELOLAAN DAN PERAWATAN ALAT BERAT,2024,788,18(2.28%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612056,PENGELOLAAN HUTAN,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612056,PENGELOLAAN HUTAN,2021,125,22(17.60%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612056,PENGELOLAAN HUTAN,2022,175,30(17.14%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612056,PENGELOLAAN HUTAN,2023,280,27(9.64%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612056,PENGELOLAAN HUTAN,2024,1386,27(1.95%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612057,TEKNOLOGI VETERINER,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612057,TEKNOLOGI VETERINER,2021,79,21(26.58%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612057,TEKNOLOGI VETERINER,2022,198,27(13.64%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612057,TEKNOLOGI VETERINER,2023,187,27(14.44%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612057,TEKNOLOGI VETERINER,2024,755,27(3.58%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612058,PENGEMBANGAN PRODUK AGROINDUSTRI,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612058,PENGEMBANGAN PRODUK AGROINDUSTRI,2021,122,22(18.03%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612058,PENGEMBANGAN PRODUK AGROINDUSTRI,2022,238,27(11.34%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612058,PENGEMBANGAN PRODUK AGROINDUSTRI,2023,194,28(14.43%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612058,PENGEMBANGAN PRODUK AGROINDUSTRI,2024,1201,27(2.25%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612059,TEKNOLOGI SURVEI DAN PEMETAAN DASAR,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612059,TEKNOLOGI SURVEI DAN PEMETAAN DASAR,2021,112,21(18.75%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612059,TEKNOLOGI SURVEI DAN PEMETAAN DASAR,2022,136,18(13.24%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612059,TEKNOLOGI SURVEI DAN PEMETAAN DASAR,2023,170,20(11.76%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612059,TEKNOLOGI SURVEI DAN PEMETAAN DASAR,2024,568,20(3.52%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612060,SISTEM INFORMASI GEOGRAFIS,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612060,SISTEM INFORMASI GEOGRAFIS,2021,121,21(17.36%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612060,SISTEM INFORMASI GEOGRAFIS,2022,117,18(15.38%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612060,SISTEM INFORMASI GEOGRAFIS,2023,249,20(8.03%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612060,SISTEM INFORMASI GEOGRAFIS,2024,894,18(2.01%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612061,TEKNOLOGI REKAYASA PELAKSANAAN BANGUNAN SIPIL,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612061,TEKNOLOGI REKAYASA PELAKSANAAN BANGUNAN SIPIL,2021,191,21(10.99%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612061,TEKNOLOGI REKAYASA PELAKSANAAN BANGUNAN SIPIL,2022,164,18(10.98%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612061,TEKNOLOGI REKAYASA PELAKSANAAN BANGUNAN SIPIL,2023,197,19(9.64%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612061,TEKNOLOGI REKAYASA PELAKSANAAN BANGUNAN SIPIL,2024,953,20(2.10%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612086,MANAJEMEN DAN PENILAIAN PROPERTI,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612086,MANAJEMEN DAN PENILAIAN PROPERTI,2021,276,14(5.07%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612086,MANAJEMEN DAN PENILAIAN PROPERTI,2022,466,24(5.15%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612086,MANAJEMEN DAN PENILAIAN PROPERTI,2023,393,31(7.89%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612086,MANAJEMEN DAN PENILAIAN PROPERTI,2024,1663,30(1.80%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612087,PERBANKAN,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612087,PERBANKAN,2021,328,25(7.62%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612087,PERBANKAN,2022,242,24(9.92%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612087,PERBANKAN,2023,385,30(7.79%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612087,PERBANKAN,2024,2144,30(1.40%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612088,AKUNTANSI SEKTOR PUBLIK,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612088,AKUNTANSI SEKTOR PUBLIK,2021,328,21(6.40%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612088,AKUNTANSI SEKTOR PUBLIK,2022,400,27(6.75%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612088,AKUNTANSI SEKTOR PUBLIK,2023,597,30(5.03%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612088,AKUNTANSI SEKTOR PUBLIK,2024,3606,30(0.83%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612089,PEMBANGUNAN EKONOMI KEWILAYAHAN,2020,,(nan%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612089,PEMBANGUNAN EKONOMI KEWILAYAHAN,2021,295,25(8.47%)
1361,"UNIVERSITAS GADJAH MADA
(https://um.ugm.ac.id)",13612089,PEMBANGUNAN EKONOMI KEWILAYAHAN,2022,249,24(9.64%)
