Kode PTN,Nama PTN,Kode Prodi,Nama Prodi,Tahun,Peminat,Daya Tampung,Jenis Portofolio
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831002,PENDIDIKAN FISIKA,2023,188,50(26.60%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831002,PENDIDIKAN FISIKA,2024,155,49(31.61%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831003,PENDIDIKAN KIMIA,2020,315,25(7.94%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831003,PENDIDIKAN KIMIA,2021,223,25(11.21%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831003,PENDIDIKAN KIMIA,2022,217,36(16.59%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831003,PENDIDIKAN KIMIA,2023,197,50(25.38%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831003,PENDIDIKAN KIMIA,2024,202,49(24.26%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831004,PENDIDIKAN BIOLOGI,2020,483,25(5.18%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831004,PENDIDIKAN BIOLOGI,2021,418,25(5.98%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831004,PENDIDIKAN BIOLOGI,2022,555,45(8.11%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831004,PENDIDIKAN BIOLOGI,2023,454,70(15.42%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831004,PENDIDIKAN BIOLOGI,2024,458,74(16.16%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831005,MATEMATIKA,2020,280,18(6.43%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831005,MATEMATIKA,2021,298,18(6.04%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831005,MATEMATIKA,2022,359,42(11.70%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831005,MATEMATIKA,2023,239,54(22.59%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831005,MATEMATIKA,2024,226,60(26.55%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831006,FISIKA,2020,136,18(13.24%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831006,FISIKA,2021,153,18(11.76%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831006,FISIKA,2022,162,30(18.52%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831006,FISIKA,2023,101,42(41.58%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831006,FISIKA,2024,107,32(29.91%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831007,KIMIA,2020,228,18(7.89%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831007,KIMIA,2021,241,18(7.47%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831007,KIMIA,2022,245,37(15.10%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831007,KIMIA,2023,199,42(21.11%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831007,KIMIA,2024,263,43(16.35%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831008,BIOLOGI,2020,307,18(5.86%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831008,BIOLOGI,2021,303,18(5.94%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831008,BIOLOGI,2022,383,35(9.14%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831008,BIOLOGI,2023,340,70(20.59%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831008,BIOLOGI,2024,315,53(16.83%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831009,PENDIDIKAN ILMU PENGETAHUAN ALAM,2020,406,25(6.16%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831009,PENDIDIKAN ILMU PENGETAHUAN ALAM,2021,373,25(6.70%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831009,PENDIDIKAN ILMU PENGETAHUAN ALAM,2022,417,45(10.79%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831009,PENDIDIKAN ILMU PENGETAHUAN ALAM,2023,295,56(18.98%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831009,PENDIDIKAN ILMU PENGETAHUAN ALAM,2024,328,63(19.21%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831010,PENDIDIKAN TEKNIK ELEKTRO,2020,138,20(14.49%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831010,PENDIDIKAN TEKNIK ELEKTRO,2021,88,20(22.73%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831010,PENDIDIKAN TEKNIK ELEKTRO,2022,102,27(26.47%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831010,PENDIDIKAN TEKNIK ELEKTRO,2023,100,30(30.00%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831010,PENDIDIKAN TEKNIK ELEKTRO,2024,117,32(27.35%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831011,PENDIDIKAN TEKNIK MESIN,2020,137,20(14.60%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831011,PENDIDIKAN TEKNIK MESIN,2021,98,20(20.41%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831011,PENDIDIKAN TEKNIK MESIN,2022,141,27(19.15%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831011,PENDIDIKAN TEKNIK MESIN,2023,130,28(21.54%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831011,PENDIDIKAN TEKNIK MESIN,2024,110,32(29.09%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831012,PENDIDIKAN TEKNIK BANGUNAN,2020,79,10(12.66%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831012,PENDIDIKAN TEKNIK BANGUNAN,2021,75,10(13.33%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831012,PENDIDIKAN TEKNIK BANGUNAN,2022,125,27(21.60%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831012,PENDIDIKAN TEKNIK BANGUNAN,2023,90,30(33.33%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831012,PENDIDIKAN TEKNIK BANGUNAN,2024,102,32(31.37%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831013,ILMU KEOLAHRAGAAN,2020,59,45(76.27%),Olahraga
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831013,ILMU KEOLAHRAGAAN,2021,74,45(60.81%),Olahraga
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831013,ILMU KEOLAHRAGAAN,2022,73,50(68.49%),Olahraga
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831013,ILMU KEOLAHRAGAAN,2023,145,54(37.24%),Olahraga
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831013,ILMU KEOLAHRAGAAN,2024,216,63(29.17%),Olahraga
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831014,TEKNIK SIPIL,2020,475,20(4.21%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831014,TEKNIK SIPIL,2021,426,20(4.69%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831014,TEKNIK SIPIL,2022,552,37(6.70%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831014,TEKNIK SIPIL,2023,669,70(10.46%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831014,TEKNIK SIPIL,2024,632,70(11.08%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831015,PENDIDIKAN TEKNOLOGI INFORMASI,2020,189,20(10.58%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831015,PENDIDIKAN TEKNOLOGI INFORMASI,2021,140,20(14.29%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831015,PENDIDIKAN TEKNOLOGI INFORMASI,2022,279,33(11.83%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831015,PENDIDIKAN TEKNOLOGI INFORMASI,2023,201,42(20.90%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831015,PENDIDIKAN TEKNOLOGI INFORMASI,2024,245,53(21.63%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831016,TEKNIK ELEKTRO,2020,326,20(6.13%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831016,TEKNIK ELEKTRO,2021,258,20(7.75%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831016,TEKNIK ELEKTRO,2022,286,35(12.24%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831016,TEKNIK ELEKTRO,2023,419,56(13.37%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831016,TEKNIK ELEKTRO,2024,481,63(13.10%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831017,TEKNIK MESIN,2020,435,22(5.06%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831017,TEKNIK MESIN,2021,319,20(6.27%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831017,TEKNIK MESIN,2022,402,35(8.71%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831017,TEKNIK MESIN,2023,528,56(10.61%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831017,TEKNIK MESIN,2024,614,53(8.63%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831018,SISTEM INFORMASI,2020,489,30(6.13%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831018,SISTEM INFORMASI,2021,364,20(5.49%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831018,SISTEM INFORMASI,2022,590,43(7.29%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831018,SISTEM INFORMASI,2023,622,70(11.25%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831018,SISTEM INFORMASI,2024,777,62(7.98%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831019,TEKNIK INFORMATIKA,2020,597,30(5.03%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831019,TEKNIK INFORMATIKA,2021,545,20(3.67%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831019,TEKNIK INFORMATIKA,2022,752,42(5.59%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831019,TEKNIK INFORMATIKA,2023,1065,84(7.89%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831019,TEKNIK INFORMATIKA,2024,1103,62(5.62%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831020,GIZI,2020,568,20(3.52%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831020,GIZI,2021,946,20(2.11%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831020,GIZI,2022,1190,53(4.45%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831020,GIZI,2023,1117,98(8.77%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831020,GIZI,2024,1009,70(6.94%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831027,BIMBINGAN DAN KONSELING,2020,394,20(5.08%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831027,BIMBINGAN DAN KONSELING,2021,426,23(5.40%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831027,BIMBINGAN DAN KONSELING,2022,633,42(6.64%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831027,BIMBINGAN DAN KONSELING,2023,881,72(8.17%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831027,BIMBINGAN DAN KONSELING,2024,790,68(8.61%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831028,TEKNOLOGI PENDIDIKAN,2020,194,22(11.34%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831028,TEKNOLOGI PENDIDIKAN,2021,177,23(12.99%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831028,TEKNOLOGI PENDIDIKAN,2022,195,31(15.90%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831028,TEKNOLOGI PENDIDIKAN,2023,296,54(18.24%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831028,TEKNOLOGI PENDIDIKAN,2024,222,45(20.27%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831029,PENDIDIKAN LUAR SEKOLAH,2020,118,21(17.80%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831029,PENDIDIKAN LUAR SEKOLAH,2021,117,20(17.09%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831029,PENDIDIKAN LUAR SEKOLAH,2022,129,31(24.03%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831029,PENDIDIKAN LUAR SEKOLAH,2023,152,45(29.61%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831029,PENDIDIKAN LUAR SEKOLAH,2024,140,41(29.29%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831030,PENDIDIKAN LUAR BIASA,2020,198,22(11.11%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831030,PENDIDIKAN LUAR BIASA,2021,150,25(16.67%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831030,PENDIDIKAN LUAR BIASA,2022,171,31(18.13%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831030,PENDIDIKAN LUAR BIASA,2023,212,45(21.23%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831030,PENDIDIKAN LUAR BIASA,2024,176,41(23.30%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831031,PENDIDIKAN GURU SEKOLAH DASAR,2020,1208,50(4.14%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831031,PENDIDIKAN GURU SEKOLAH DASAR,2021,1358,50(3.68%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831031,PENDIDIKAN GURU SEKOLAH DASAR,2022,1385,84(6.06%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831031,PENDIDIKAN GURU SEKOLAH DASAR,2023,1680,126(7.50%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831031,PENDIDIKAN GURU SEKOLAH DASAR,2024,1682,113(6.72%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831032,PSIKOLOGI,2020,729,37(5.08%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831032,PSIKOLOGI,2021,1292,50(3.87%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831032,PSIKOLOGI,2022,1340,80(5.97%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831032,PSIKOLOGI,2023,1775,126(7.10%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831032,PSIKOLOGI,2024,1594,135(8.47%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831033,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,2020,322,22(6.83%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831033,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,2021,264,23(8.71%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831033,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,2022,314,30(9.55%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831033,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,2023,417,80(19.18%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831033,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,2024,379,81(21.37%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831034,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,2020,566,26(4.59%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831034,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,2021,566,27(4.77%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831034,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,2022,638,52(8.15%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831034,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,2023,753,72(9.56%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831034,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,2024,736,68(9.24%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831035,PENDIDIKAN BAHASA INGGRIS,2020,450,22(4.89%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831035,PENDIDIKAN BAHASA INGGRIS,2021,512,30(5.86%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831035,PENDIDIKAN BAHASA INGGRIS,2022,540,50(9.26%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831035,PENDIDIKAN BAHASA INGGRIS,2023,636,72(11.32%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831035,PENDIDIKAN BAHASA INGGRIS,2024,599,68(11.35%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831036,PENDIDIKAN BAHASA JERMAN,2020,34,8(23.53%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831036,PENDIDIKAN BAHASA JERMAN,2021,47,10(21.28%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831036,PENDIDIKAN BAHASA JERMAN,2022,66,21(31.82%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831036,PENDIDIKAN BAHASA JERMAN,2023,50,30(60.00%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831036,PENDIDIKAN BAHASA JERMAN,2024,63,27(42.86%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831037,PENDIDIKAN BAHASA JEPANG,2020,163,20(12.27%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831037,PENDIDIKAN BAHASA JEPANG,2021,213,20(9.39%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831037,PENDIDIKAN BAHASA JEPANG,2022,223,31(13.90%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831037,PENDIDIKAN BAHASA JEPANG,2023,261,45(17.24%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831037,PENDIDIKAN BAHASA JEPANG,2024,279,57(20.43%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831038,PENDIDIKAN BAHASA DAN SASTRA JAWA,2020,349,25(7.16%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831038,PENDIDIKAN BAHASA DAN SASTRA JAWA,2021,297,25(8.42%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831038,PENDIDIKAN BAHASA DAN SASTRA JAWA,2022,290,31(10.69%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831038,PENDIDIKAN BAHASA DAN SASTRA JAWA,2023,324,36(11.11%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831038,PENDIDIKAN BAHASA DAN SASTRA JAWA,2024,273,38(13.92%),Tidak Ada
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831039,PENDIDIKAN SENI RUPA,2020,100,13(13.00%),"Seni Rupa, Desain, dan Kriya"
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831039,PENDIDIKAN SENI RUPA,2021,120,19(15.83%),"Seni Rupa, Desain, dan Kriya"
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831039,PENDIDIKAN SENI RUPA,2022,129,30(23.26%),"Seni Rupa, Desain, dan Kriya"
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831039,PENDIDIKAN SENI RUPA,2023,156,35(22.44%),"Seni Rupa, Desain, dan Kriya"
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831039,PENDIDIKAN SENI RUPA,2024,147,37(25.17%),"Seni Rupa, Desain, dan Kriya"
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831040,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",2020,107,25(23.36%),Sendratasik
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831040,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",2021,69,23(33.33%),Sendratasik
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831040,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",2022,88,30(34.09%),Sendratasik
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831040,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",2023,132,35(26.52%),Sendratasik
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831040,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",2024,152,37(24.34%),Sendratasik
1383,"UNIVERSITAS NEGERI SURABAYA
(https://admisi.unesa.ac.id/)",13831041,SASTRA INDONESIA,2020,149,10(6.71%),Tidak Ada
